0.20000 ,0.00000 ,0.00008 ,0.99222
0.20000 ,0.00000 ,0.00036 ,0.99222
0.20000 ,0.00000 ,0.00084 ,0.99222
0.20000 ,0.00000 ,0.00143 ,0.99222
0.20000 ,0.00000 ,0.00206 ,0.99222
0.20000 ,0.00000 ,0.00271 ,0.99222
0.20000 ,0.00000 ,0.00338 ,0.99222
0.20000 ,0.00000 ,0.00410 ,0.99222
0.20000 ,0.00000 ,0.00489 ,0.99222
0.20000 ,0.00000 ,0.00575 ,0.99221
0.20000 ,0.00000 ,0.00667 ,0.99221
0.20000 ,0.00000 ,0.00765 ,0.99221
0.20000 ,0.00000 ,0.00867 ,0.99220
0.20000 ,0.00000 ,0.00973 ,0.99219
0.20000 ,0.00000 ,0.01082 ,0.99219
0.20000 ,0.00000 ,0.01191 ,0.99218
0.20000 ,0.00000 ,0.01302 ,0.99217
0.20000 ,0.00000 ,0.01412 ,0.99216
0.20000 ,0.00000 ,0.01521 ,0.99214
0.20000 ,0.00000 ,0.01628 ,0.99213
0.20000 ,0.00000 ,0.01734 ,0.99211
0.20000 ,0.00000 ,0.01837 ,0.99209
0.20000 ,0.00000 ,0.01939 ,0.99206
0.20000 ,0.00000 ,0.02038 ,0.99204
0.20000 ,0.00000 ,0.02135 ,0.99201
0.20000 ,0.00000 ,0.02229 ,0.99197
0.20000 ,0.00000 ,0.02322 ,0.99194
0.20000 ,0.00000 ,0.02412 ,0.99190
0.20000 ,0.00000 ,0.02500 ,0.99186
0.20000 ,0.00000 ,0.02587 ,0.99181
0.20000 ,0.00000 ,0.02671 ,0.99176
0.20000 ,0.00000 ,0.02755 ,0.99170
0.20000 ,0.00000 ,0.02836 ,0.99164
0.20000 ,0.00000 ,0.02916 ,0.99157
0.20000 ,0.00000 ,0.02994 ,0.99149
0.20000 ,0.00000 ,0.03071 ,0.99141
0.20000 ,0.00000 ,0.03145 ,0.99133
0.20000 ,0.00000 ,0.03218 ,0.99124
0.20000 ,0.00000 ,0.03289 ,0.99114
0.20000 ,0.00000 ,0.03358 ,0.99103
0.20000 ,0.00000 ,0.03425 ,0.99091
0.20000 ,0.00000 ,0.03490 ,0.99079
0.20000 ,0.00000 ,0.03554 ,0.99066
0.20000 ,0.00000 ,0.03615 ,0.99051
0.20000 ,0.00000 ,0.03675 ,0.99036
0.20000 ,0.00000 ,0.03733 ,0.99020
0.20000 ,0.00000 ,0.03790 ,0.99003
0.20000 ,0.00000 ,0.03845 ,0.98985
0.20000 ,0.00000 ,0.03898 ,0.98966
0.20000 ,0.00000 ,0.03950 ,0.98945
0.20000 ,0.00000 ,0.04000 ,0.98923
0.20000 ,0.00000 ,0.04049 ,0.98900
0.20000 ,0.00000 ,0.04096 ,0.98876
0.20000 ,0.00000 ,0.04142 ,0.98851
0.20000 ,0.00000 ,0.04186 ,0.98824
0.20000 ,0.00000 ,0.04228 ,0.98795
0.20000 ,0.00000 ,0.04268 ,0.98765
0.20000 ,0.00000 ,0.04308 ,0.98733
0.20000 ,0.00000 ,0.04346 ,0.98700
0.20000 ,0.00000 ,0.04383 ,0.98665
0.20000 ,0.00000 ,0.04419 ,0.98629
0.20000 ,0.00000 ,0.04453 ,0.98591
0.20000 ,0.00000 ,0.04486 ,0.98550
0.20000 ,0.00000 ,0.04518 ,0.98509
0.20000 ,0.00000 ,0.04549 ,0.98465
0.20000 ,0.00000 ,0.04577 ,0.98419
0.20000 ,0.00000 ,0.04605 ,0.98371
0.20000 ,0.00000 ,0.04631 ,0.98321
0.20000 ,0.00000 ,0.04657 ,0.98269
0.20000 ,0.00000 ,0.04680 ,0.98215
0.20000 ,0.00000 ,0.04703 ,0.98159
0.20000 ,0.00000 ,0.04725 ,0.98101
0.20000 ,0.00000 ,0.04745 ,0.98040
0.20000 ,0.00000 ,0.04764 ,0.97977
0.20000 ,0.00000 ,0.04782 ,0.97912
0.20000 ,0.00000 ,0.04799 ,0.97845
0.20000 ,0.00000 ,0.04814 ,0.97775
0.20000 ,0.00000 ,0.04829 ,0.97703
0.20000 ,0.00000 ,0.04843 ,0.97628
0.20000 ,0.00000 ,0.04856 ,0.97551
0.20000 ,0.00000 ,0.04868 ,0.97472
