0.27890 ,0.26891 ,0.00000 ,0.00000 ,0.00000 ,0.00000
0.27890 ,0.22418 ,0.00000 ,0.00000 ,0.00000 ,0.00001
0.27892 ,0.14869 ,0.00000 ,0.00000 ,0.00001 ,0.00002
0.27900 ,-0.06640 ,0.00000 ,0.00000 ,0.00002 ,0.00003
0.27910 ,-0.24546 ,0.00000 ,0.00000 ,0.00003 ,0.00004
0.27917 ,-0.42185 ,0.00000 ,0.00000 ,0.00005 ,0.00006
0.27914 ,-0.58525 ,0.00000 ,0.00000 ,0.00007 ,0.00007
0.27902 ,-0.74291 ,0.00000 ,0.00000 ,0.00009 ,0.00009
0.27884 ,-0.88619 ,0.00000 ,0.00000 ,0.00012 ,0.00011
0.27858 ,-1.02193 ,0.00000 ,0.00000 ,0.00015 ,0.00012
0.27826 ,-1.14294 ,0.00000 ,0.00000 ,0.00019 ,0.00015
0.27790 ,-1.25579 ,0.00000 ,0.00000 ,0.00022 ,0.00018
0.27753 ,-1.35427 ,0.00000 ,0.00000 ,0.00027 ,0.00021
0.27708 ,-1.44474 ,0.00000 ,0.00000 ,0.00031 ,0.00025
0.27661 ,-1.52169 ,0.00000 ,0.00000 ,0.00036 ,0.00029
0.27617 ,-1.59134 ,0.00000 ,0.00000 ,0.00042 ,0.00033
0.27564 ,-1.64864 ,0.00000 ,0.00000 ,0.00047 ,0.00037
0.27509 ,-1.69966 ,0.00000 ,0.00000 ,0.00053 ,0.00041
0.27458 ,-1.73955 ,0.00000 ,0.00000 ,0.00059 ,0.00045
0.27399 ,-1.77435 ,0.00000 ,0.00000 ,0.00065 ,0.00049
0.27342 ,-1.79931 ,0.00000 ,0.00000 ,0.00071 ,0.00053
0.27286 ,-1.82042 ,0.00000 ,0.00000 ,0.00077 ,0.00057
0.27224 ,-1.83299 ,0.00000 ,0.00000 ,0.00082 ,0.00061
0.27168 ,-1.84290 ,0.00000 ,0.00000 ,0.00088 ,0.00065
0.27108 ,-1.84546 ,0.00000 ,0.00000 ,0.00093 ,0.00068
0.27049 ,-1.84646 ,0.00000 ,0.00000 ,0.00098 ,0.00072
0.26992 ,-1.84113 ,0.00000 ,0.00000 ,0.00103 ,0.00075
0.26933 ,-1.83526 ,0.00000 ,0.00000 ,0.00108 ,0.00079
0.26877 ,-1.82397 ,0.00000 ,0.00000 ,0.00114 ,0.00082
0.26821 ,-1.81303 ,0.00000 ,0.00000 ,0.00120 ,0.00086
0.26767 ,-1.79747 ,0.00000 ,0.00000 ,0.00126 ,0.00089
0.26716 ,-1.78303 ,0.00000 ,0.00000 ,0.00132 ,0.00093
0.26664 ,-1.76463 ,0.00000 ,0.00000 ,0.00137 ,0.00096
0.26613 ,-1.74799 ,0.00000 ,0.00000 ,0.00141 ,0.00099
0.26565 ,-1.72789 ,0.00000 ,0.00000 ,0.00145 ,0.00101
0.26518 ,-1.71004 ,0.00000 ,0.00000 ,0.00148 ,0.00104
0.26472 ,-1.68916 ,0.00000 ,0.00000 ,0.00151 ,0.00106
0.26429 ,-1.67092 ,0.00000 ,0.00000 ,0.00153 ,0.00108
0.26386 ,-1.64997 ,0.00000 ,0.00000 ,0.00156 ,0.00110
0.26346 ,-1.63194 ,0.00000 ,0.00000 ,0.00160 ,0.00112
0.26305 ,-1.61141 ,0.00000 ,0.00000 ,0.00164 ,0.00114
0.26266 ,-1.59400 ,0.00000 ,0.00000 ,0.00168 ,0.00115
0.26230 ,-1.57422 ,0.00000 ,0.00000 ,0.00171 ,0.00116
0.26192 ,-1.55767 ,0.00000 ,0.00000 ,0.00173 ,0.00116
0.26156 ,-1.53881 ,0.00000 ,0.00000 ,0.00176 ,0.00117
0.26122 ,-1.52325 ,0.00000 ,0.00000 ,0.00178 ,0.00117
0.26088 ,-1.50542 ,0.00000 ,0.00000 ,0.00180 ,0.00117
0.26056 ,-1.49091 ,0.00000 ,0.00000 ,0.00181 ,0.00118
0.26022 ,-1.47410 ,0.00000 ,0.00000 ,0.00181 ,0.00119
0.25993 ,-1.46057 ,0.00000 ,0.00000 ,0.00181 ,0.00120
0.25965 ,-1.44473 ,0.00000 ,0.00000 ,0.00182 ,0.00121
0.25939 ,-1.43211 ,0.00000 ,0.00000 ,0.00182 ,0.00122
0.25913 ,-1.41714 ,0.00000 ,0.00000 ,0.00182 ,0.00123
0.25888 ,-1.40536 ,0.00000 ,0.00000 ,0.00182 ,0.00124
0.25866 ,-1.39116 ,0.00000 ,0.00000 ,0.00181 ,0.00124
0.25845 ,-1.38009 ,0.00000 ,0.00000 ,0.00181 ,0.00125
0.25824 ,-1.36657 ,0.00000 ,0.00000 ,0.00180 ,0.00125
0.25806 ,-1.35613 ,0.00000 ,0.00000 ,0.00179 ,0.00126
0.25789 ,-1.34321 ,0.00000 ,0.00000 ,0.00178 ,0.00126
0.25775 ,-1.33332 ,0.00000 ,0.00000 ,0.00176 ,0.00127
0.25764 ,-1.32092 ,0.00000 ,0.00000 ,0.00176 ,0.00129
0.25753 ,-1.31151 ,0.00000 ,0.00000 ,0.00175 ,0.00130
0.25745 ,-1.29959 ,0.00000 ,0.00000 ,0.00174 ,0.00132
0.25739 ,-1.29064 ,0.00000 ,0.00000 ,0.00173 ,0.00133
0.25735 ,-1.27918 ,0.00000 ,0.00000 ,0.00173 ,0.00135
0.25733 ,-1.27068 ,0.00000 ,0.00000 ,0.00172 ,0.00136
0.25732 ,-1.25967 ,0.00000 ,0.00000 ,0.00172 ,0.00138
0.25733 ,-1.25161 ,0.00000 ,0.00000 ,0.00171 ,0.00139
0.25734 ,-1.24106 ,0.00000 ,0.00000 ,0.00170 ,0.00140
0.25736 ,-1.23344 ,0.00000 ,0.00000 ,0.00170 ,0.00141
0.25737 ,-1.22330 ,0.00000 ,0.00000 ,0.00169 ,0.00142
0.25739 ,-1.21610 ,0.00000 ,0.00000 ,0.00169 ,0.00142
0.25740 ,-1.20634 ,0.00000 ,0.00000 ,0.00168 ,0.00142
0.25742 ,-1.19948 ,0.00000 ,0.00000 ,0.00168 ,0.00142
0.25743 ,-1.19003 ,0.00000 ,0.00000 ,0.00167 ,0.00142
0.25744 ,-1.18344 ,0.00000 ,0.00000 ,0.00166 ,0.00142
0.25745 ,-1.17419 ,0.00000 ,0.00000 ,0.00164 ,0.00142
0.25746 ,-1.16776 ,0.00000 ,0.00000 ,0.00162 ,0.00142
0.25746 ,-1.15863 ,0.00000 ,0.00000 ,0.00160 ,0.00142
0.25746 ,-1.15228 ,0.00000 ,0.00000 ,0.00159 ,0.00141
0.25746 ,-1.14319 ,0.00000 ,0.00000 ,0.00158 ,0.00140
0.25746 ,-1.13684 ,0.00000 ,0.00000 ,0.00157 ,0.00140
0.25746 ,-1.12769 ,0.00000 ,0.00000 ,0.00156 ,0.00139
0.25746 ,-1.12126 ,0.00000 ,0.00000 ,0.00156 ,0.00139
0.25747 ,-1.11200 ,0.00000 ,0.00000 ,0.00155 ,0.00139
0.25747 ,-1.10542 ,0.00000 ,0.00000 ,0.00154 ,0.00139
0.25747 ,-1.09600 ,0.00000 ,0.00000 ,0.00153 ,0.00138
0.25747 ,-1.08924 ,0.00000 ,0.00000 ,0.00151 ,0.00137
0.25747 ,-1.07963 ,0.00000 ,0.00000 ,0.00149 ,0.00135
0.25747 ,-1.07266 ,0.00000 ,0.00000 ,0.00148 ,0.00134
0.25747 ,-1.06282 ,0.00000 ,0.00000 ,0.00146 ,0.00132
0.25747 ,-1.05561 ,0.00000 ,0.00000 ,0.00145 ,0.00130
0.25747 ,-1.04554 ,0.00000 ,0.00000 ,0.00145 ,0.00128
0.25747 ,-1.03809 ,0.00000 ,0.00000 ,0.00150 ,0.00126
0.25748 ,-1.02776 ,0.00000 ,0.00000 ,0.00168 ,0.00124
0.25748 ,-1.02005 ,0.00000 ,0.00000 ,0.00198 ,0.00122
0.25748 ,-1.00947 ,0.00000 ,0.00000 ,0.00240 ,0.00121
0.25749 ,-1.00150 ,0.00000 ,0.00000 ,0.00291 ,0.00119
0.25749 ,-0.99067 ,0.00000 ,0.00000 ,0.00346 ,0.00117
0.25749 ,-0.98245 ,0.00000 ,0.00000 ,0.00400 ,0.00116
0.25749 ,-0.97137 ,0.00000 ,0.00000 ,0.00458 ,0.00115
0.25750 ,-0.96289 ,0.00000 ,0.00000 ,0.00529 ,0.00114
0.25750 ,-0.95156 ,0.00000 ,0.00000 ,0.00610 ,0.00113
0.25750 ,-0.94282 ,0.00000 ,0.00000 ,0.00698 ,0.00112
0.25751 ,-0.93122 ,0.00000 ,0.00000 ,0.00793 ,0.00111
0.25752 ,-0.92221 ,0.00000 ,0.00000 ,0.00899 ,0.00110
0.25752 ,-0.91037 ,0.00000 ,0.00000 ,0.01021 ,0.00110
0.25753 ,-1.20386 ,0.00000 ,0.00000 ,0.01150 ,0.00109
0.25754 ,-1.33750 ,0.00000 ,0.00000 ,0.01275 ,0.00109
0.25754 ,-1.26832 ,0.00000 ,0.00000 ,0.01405 ,0.00109
0.25740 ,-1.20278 ,0.00000 ,0.00000 ,0.01551 ,0.00110
0.25718 ,-1.14067 ,0.00000 ,0.00000 ,0.01701 ,0.00111
0.25695 ,-1.08183 ,0.00000 ,0.00000 ,0.01843 ,0.00112
0.25681 ,-1.02607 ,0.00000 ,0.00000 ,0.01973 ,0.00113
