-0.00879852,-0.0250764
-0.00945621,-0.0273783
-0.0112649,-0.0222812
-0.00929179,-0.0240899
-0.0111004,-0.023761
-0.0111004,-0.0242543
-0.0107716,-0.023761
-0.00830525,-0.0244187
-0.00962063,-0.0242543
-0.0058389,-0.0257341
-0.00978506,-0.0250764
-0.0191572,-0.0247476
-0.082789,-0.0227745
-0.0198149,-0.0235966
0.0211265,-0.0257341
0.0319785,-0.0247476
0.0480919,-0.0283649
0.0436525,-0.0254053
0.0242506,-0.026063
-0.0367505,-0.024912
-0.0413543,-0.0272139
0.0418439,-0.0250764
0.0656852,-0.0232678
-0.0211303,-0.0231033
-0.116496,-0.0235966
-0.13672,-0.0250764
-0.117811,-0.0268851
-0.0799938,-0.0235966
0.0230996,-0.0300091
0.00205342,-0.0250764
-0.00682544,-0.0270495
0.0178381,-0.0250764
0.0226063,-0.0252408
0.0311563,-0.0244187
0.0252371,-0.0224456
0.0216198,-0.0229389
0.0212909,-0.0229389
0.0163582,-0.0272139
0.0040265,-0.0255697
0.00336881,-0.0255697
-0.00452351,-0.0288582
-0.00353697,-0.0247476
-0.000741776,-0.0244187
0.00468419,-0.021788
-0.00649659,-0.0252408
-0.0104427,-0.0258985
-0.0268851,-0.0267207
-0.0203081,-0.023761
-0.00419466,-0.0265562
0.0510516,-0.0265562
-0.0143889,-0.0265562
-0.0277072,-0.0283649
-0.00386582,-0.0296803
-0.0298447,-0.0229389
-0.050562,-0.0227745
-0.0599342,-0.0235966
-0.0142245,-0.0232678
0.163682,-0.0232678
0.0591083,-0.0263918
-0.0916678,-0.0268851
-0.0573034,-0.028036
-0.081638,-0.0272139
-0.0678265,-0.0265562
-0.0263918,-0.0245831
0.00320438,-0.0272139
0.0161938,-0.024912
0.0300054,-0.0211303
0.0273746,-0.0239255
0.0166871,-0.023761
0.0452967,-0.0201437
-0.0551659,-0.0239255
-0.0400389,-0.0262274
0.00238227,-0.0275428
-0.00435909,-0.0272139
-0.00222159,-0.0244187
-0.00567447,-0.0270495
-0.0153754,-0.0257341
-0.0079764,-0.028036
-0.00863409,-0.024912
0.0186602,-0.028036
-0.0290226,-0.0265562
-0.050562,-0.0277072
-0.0134024,-0.028036
0.0600948,-0.0257341
0.00550631,-0.0255697
-0.0380659,-0.0245831
-0.0540149,-0.0229389
0.00682169,-0.0239255
-0.00435909,-0.0216235
-0.0278716,-0.0235966
-0.0306668,-0.0227745
-0.0278716,-0.0216235
-0.0295158,-0.0242543
-0.0270495,-0.0219524
-0.0188283,-0.0245831
0.00517746,-0.0278716
0.0206333,-0.0282005
0.0102746,-0.0232678
-0.0804871,-0.0211303
0.0142207,-0.0168553
0.0270458,-0.0168553
0.023264,-0.0201437
-0.000577353,-0.0301735
-0.00912736,-0.0375726
-0.0106072,-0.0415187
-0.021788,-0.0354351
-0.0166908,-0.0254053
-0.0229389,-0.0189928
-0.00896294,-0.0258985
-0.0114293,-0.0328043
0.050065,-0.0240899
-0.00107062,-0.0240899
-0.0433274,-0.0199793
-0.0551659,-0.0234322
-0.0724303,-0.0229389
-0.0499043,-0.0212947
-0.0318178,-0.0235966
-0.0490822,-0.0231033
0.0165227,-0.0219524
0.0262236,-0.0219524
0.0161938,-0.0265562
0.0137275,-0.0242543
0.0168515,-0.0252408
0.00172457,-0.026063
-0.00830525,-0.0257341
-0.0178418,-0.0212947
-0.0226101,-0.0267207
-0.0600986,-0.0255697
-0.0226101,-0.024912
0.00336881,-0.0250764
0.00665727,-0.0254053
0.000902457,-0.0277072
0.00583516,-0.0265562
0.0702891,-0.0262274
0.00863035,-0.024912
-0.00551005,-0.0227745
-0.0584543,-0.0257341
0.0722622,-0.0255697
-0.0709505,-0.0254053
-0.14675,-0.0222812
-0.0957784,-0.0254053
-0.0518774,-0.0262274
-0.0385591,-0.0234322
-0.0235966,-0.0272139
-0.000741776,-0.0258985
-0.00830525,-0.028036
0.0319785,-0.0250764
0.0138919,-0.0267207
0.00599958,-0.0282005
0.0188246,-0.0293514
0.02014,-0.0258985
0.0168515,-0.0262274
-0.00337255,-0.0239255
-0.0124158,-0.0254053
-0.0186639,-0.0245831
-0.0196505,-0.0250764
-0.0188283,-0.0240899
-0.0211303,-0.023761
-0.0198149,-0.0265562
-0.0158687,-0.0278716
-0.0119226,-0.0265562
0.0117544,-0.0258985
0.036089,-0.0257341
-0.0364216,-0.0247476
-0.0406966,-0.023761
-0.0214591,-0.0245831
0.0160294,-0.0227745
-0.0564813,-0.0235966
-0.121593,-0.020637
-0.0119226,-0.0191572
0.00057361,-0.0155399
-0.000906199,-0.0170197
-0.00731871,-0.0112649
-0.0129091,-0.0354351
0.00764381,-0.0456293
0.0612458,-0.047438
-0.00600332,-0.0433274
-0.0318178,-0.0318178
-0.0332976,-0.0254053
-0.0400389,-0.0181706
-0.0472736,-0.0119226
-0.0520418,-0.0115937
0.0885401,-0.0153754
-0.00715428,0.0272102
-0.106302,-0.0508909
-0.067662,-0.0691419
-0.0938053,-0.0429986
0.0250727,-0.0355995
0.0235929,-0.0273783
0.00928804,-0.0216235
0.00550631,-0.0203081
-0.0214591,-0.0191572
0.00731496,-0.020637
0.00747939,-0.0209658
0.00484862,-0.0211303
-0.00238601,-0.0180062
-0.0444784,-0.0222812
0.0153717,-0.0216235
0.0303342,-0.0244187
-0.0102783,-0.026063
-0.0573034,-0.0247476
-0.0400389,-0.0286937
-0.0546726,-0.028036
0.00534189,-0.0263918
0.00797266,-0.0231033
-0.00682544,-0.0252408
-0.0114293,-0.0240899
-8.40827e-05,-0.0242543
0.0576285,-0.0231033
-0.037737,-0.0275428
-0.0752255,-0.0239255
-0.033462,-0.0239255
-0.0143889,-0.0270495
-0.060263,-0.0247476
0.0622323,-0.024912
0.0924862,-0.0265562
-0.0918323,-0.0257341
-0.137213,-0.0252408
-0.0989025,-0.0265562
-0.0513841,-0.0254053
-0.0286937,-0.0231033
-0.0165264,-0.0262274
-0.0724303,-0.0275428
0.0405285,-0.0288582
0.0681516,-0.024912
0.0217842,-0.0283649
-0.00830525,-0.0275428
0.00978131,-0.0196505
-0.0650313,-0.0235966
0.0229352,-0.0250764
0.0291833,-0.0216235
0.0137275,-0.024912
0.00419092,-0.0272139
-0.0122514,-0.026063
-0.00814082,-0.0258985
0.0309919,-0.0265562
0.0553266,-0.0288582
-0.0471091,-0.0305024
-0.158588,-0.0258985
-0.119949,-0.0255697
-0.0767053,-0.0245831
-0.0425053,-0.023761
-0.0282005,-0.0247476
-0.00978506,-0.0224456
-0.0173485,-0.0278716
0.02869,-0.0272139
0.0385554,-0.0258985
-0.109261,-0.0258985
0.0482564,-0.0275428
0.0433237,-0.0300091
0.0114255,-0.024912
-0.0229389,-0.0242543
-0.0484245,-0.0203081
-0.0305024,-0.0198149
-0.0209658,-0.0234322
-0.0106072,-0.0244187
-0.0234322,-0.0254053
-0.0239255,-0.0221168
-0.0526995,-0.0254053
0.095117,-0.023761
0.041515,-0.0250764
-0.0826246,-0.0247476
-0.0799938,-0.0226101
-0.0707861,-0.0227745
-0.0397101,-0.0247476
-0.0352707,-0.026063
-0.081638,-0.0267207
-0.0111004,-0.0282005
0.0965968,-0.0267207
0.015865,-0.0278716
-0.0796649,-0.0257341
-0.0617428,-0.0282005
-0.0380659,-0.0311601
-0.0142245,-0.0240899
-0.119455,-0.0247476
0.0630545,-0.0239255
-0.0316534,-0.0242543
-0.0492466,-0.0263918
0.0227708,-0.0235966
0.0288544,-0.0258985
0.0398708,-0.0232678
0.00353323,-0.026063
0.0712756,-0.0263918
0.0119188,-0.0198149
-0.119455,-0.0234322
-0.0758832,-0.0263918
0.00665727,-0.0229389
-0.0369149,-0.0263918
-0.0783496,-0.0232678
-0.0770342,-0.0258985
-0.0444784,-0.0219524
-0.0155399,-0.0231033
-0.00501678,-0.0222812
-0.00452351,-0.0226101
-0.0117581,-0.0267207
0.00320438,-0.026063
0.00928804,-0.0296803
0.00517746,-0.036586
-0.00353697,-0.0364216
-0.00287928,-0.0305024
-0.00616774,-0.026063
-0.00567447,-0.0254053
0.00271111,-0.0290226
0.0203044,-0.0229389
-0.00567447,-0.0234322
-0.024912,-0.0244187
-0.0406966,-0.0204726
-0.0351062,-0.0275428
-0.0331332,-0.0252408
-0.0051812,-0.023761
-0.00682544,-0.0227745
-0.0525351,-0.0199793
-0.0161976,-0.0247476
-0.0125803,-0.0219524
-0.00419466,-0.0232678
-0.00370139,-0.0235966
0.00271111,-0.0224456
0.00106688,-0.0265562
0.00106688,-0.0293514
-0.00320812,-0.0265562
0.00353323,-0.0242543
-0.00616774,-0.0277072
-0.0129091,-0.0286937
0.00106688,-0.0257341
0.00780823,-0.0254053
0.0112611,-0.0229389
0.00698612,-0.0268851
-0.0469447,-0.0254053
-0.0637159,-0.0240899
-0.0510553,-0.0275428
-0.0400389,-0.0254053
-0.0277072,-0.0268851
-0.0173485,-0.0285293
-0.00846967,-0.0262274
0.00517746,-0.0222812
-0.0214591,-0.0250764
0.00780823,-0.0254053
0.0130698,-0.023761
0.0102746,-0.024912
0.00961689,-0.0254053
0.0365823,-0.0272139
-0.0147178,-0.0288582
-0.107288,-0.026063
-0.00715428,-0.0263918
0.0129054,-0.0231033
0.00912362,-0.0245831
0.00665727,-0.0250764
-0.00567447,-0.0208014
-0.0129091,-0.021788
-0.0102783,-0.0235966
-0.0119226,-0.0231033
-0.0160331,-0.0252408
-0.0198149,-0.0247476
-0.0173485,-0.0254053
-0.0158687,-0.0282005
-0.0129091,-0.0232678
-0.0148822,-0.0283649
-0.012087,-0.0254053
0.00139573,-0.0270495
0.00336881,-0.023761
-0.00879852,-0.0263918
-0.0214591,-0.0235966
-0.0273783,-0.026063
-0.0250764,-0.0245831
-0.0201437,-0.0275428
-0.0170197,-0.0255697
-0.0122514,-0.0270495
-0.00452351,-0.0282005
-0.0170197,-0.0278716
-0.0326399,-0.0270495
0.0281967,-0.0227745
0.00961689,-0.023761
0.00057361,-0.0234322
-0.00748313,-0.0227745
-0.0344485,-0.0227745
-0.0240899,-0.0247476
-0.00600332,-0.0235966
-0.0311601,-0.0242543
0.0291833,-0.0245831
0.013563,-0.0277072
-0.00781198,-0.0273783
-0.00172832,-0.0273783
-0.0058389,-0.0255697
0.000244764,-0.0268851
-0.0117581,-0.0268851
-0.0214591,-0.0245831
-0.0339553,-0.0247476
-0.0658534,-0.029187
-0.0490822,-0.0255697
-0.0234322,-0.0240899
-0.0112649,-0.0257341
0.000738034,-0.0247476
-0.0224456,-0.0257341
0.00172457,-0.0227745
0.0194823,-0.0214591
0.0204688,-0.0227745
0.0138919,-0.0285293
0.00468419,-0.0267207
-0.00172832,-0.0250764
-0.00567447,-0.0268851
-0.00748313,-0.0262274
-0.0115937,-0.0268851
-0.0161976,-0.0286937
-0.0157043,-0.0242543
-0.0180062,-0.024912
-0.0165264,-0.0235966
-0.016362,-0.0226101
-0.0124158,-0.0255697
-0.0114293,-0.0245831
0.00599958,-0.024912
0.00320438,-0.0267207
-0.0147178,-0.024912
-0.026063,-0.0265562
-0.0240899,-0.0240899
-0.0337909,-0.0247476
-0.00846967,-0.024912
0.00698612,-0.0242543
-0.0362572,-0.0258985
-0.00781198,-0.0283649
-0.0433274,-0.0275428
0.0102746,-0.0255697
0.0193179,-0.026063
0.0304986,-0.0247476
-0.0130735,-0.0252408
-0.029187,-0.0265562
-0.00929179,-0.0227745
0.0285256,-0.026063
-0.00715428,-0.0227745
-0.0336264,-0.0250764
-0.0316534,-0.0242543
-0.0272139,-0.0254053
-0.0134024,-0.0255697
-0.0129091,-0.0234322
-0.030338,-0.0258985
-0.0140601,-0.0219524
-0.0157043,-0.0221168
-0.00501678,-0.024912
-0.00978506,-0.0278716
0.001889,-0.0267207
0.0211265,-0.0252408
-0.021788,-0.0277072
-0.026063,-0.0282005
-0.0111004,-0.0285293
-0.0051812,-0.026063
-0.00255043,-0.0254053
-0.00501678,-0.0242543
-0.00896294,-0.0258985
-0.0117581,-0.0216235
-0.0290226,-0.0214591
-0.0337909,-0.023761
0.0295121,-0.0224456
0.0239217,-0.0222812
0.0117544,-0.023761
0.000738034,-0.024912
-0.00764755,-0.026063
-0.0161976,-0.0282005
-0.0157043,-0.0257341
-0.0214591,-0.028036
-0.0244187,-0.0286937
-0.0188283,-0.0265562
-0.0143889,-0.0254053
-0.0102783,-0.026063
0.0163582,-0.0295158
-0.0321466,-0.0265562
-0.0227745,-0.0293514
-0.100053,-0.0282005
-0.00123505,-0.0270495
0.0295121,-0.0250764
0.0285256,-0.0199793
0.0553266,-0.0198149
0.0374044,-0.0226101
-0.0666755,-0.0204726
-0.0898592,-0.0224456
-0.0438207,-0.0242543
-0.0257341,-0.0247476
-0.0148822,-0.0247476
-0.0155399,-0.0298447
-0.0449716,-0.0235966
0.0152073,-0.0247476
0.0433237,-0.0283649
0.0306631,-0.0247476
0.0224419,-0.0257341
0.0140563,-0.0244187
-0.00485236,-0.026063
-0.0171841,-0.0305024
-0.0161976,-0.0295158
-0.00830525,-0.0283649
-0.00370139,-0.0247476
-0.0275428,-0.029187
0.0166871,-0.0270495
-0.00978506,-0.023761
-0.0485889,-0.0270495
-0.0282005,-0.0235966
-0.00830525,-0.0239255
-0.0372437,-0.0229389
-0.0411899,-0.0222812
-0.0321466,-0.0250764
-0.0166908,-0.0231033
-0.00353697,-0.0252408
0.000409187,-0.0235966
0.00484862,-0.0252408
0.000409187,-0.0244187
-0.00123505,-0.0244187
-0.00189274,-0.0239255
-0.00370139,-0.026063
-0.00468793,-0.0258985
-0.00863409,-0.0263918
-0.00468793,-0.0247476
-0.00501678,-0.020637
-0.00781198,-0.0242543
-0.00781198,-0.0257341
-0.00994948,-0.0232678
-0.00994948,-0.0268851
-0.0107716,-0.0270495
-0.0117581,-0.0298447
-0.00912736,-0.0265562
-0.0104427,-0.026063
-0.00945621,-0.0245831
-0.00994948,-0.0254053
-0.00764755,-0.0270495
-0.00814082,-0.0270495
-0.0127447,-0.028036
-0.00978506,-0.0273783
-0.0150466,-0.0240899
-0.0125803,-0.0270495
-0.0148822,-0.0242543
-0.0104427,-0.0254053
-0.00962063,-0.0227745
-0.0106072,-0.0204726
-0.00649659,-0.0219524
-0.00945621,-0.0245831
-0.0114293,-0.0239255
-0.00846967,-0.0245831
-0.0122514,-0.0212947
-0.0145533,-0.0247476
-0.0130735,-0.0273783
-0.0106072,-0.0255697
-0.010936,-0.0286937
-0.0058389,-0.0263918
-0.0106072,-0.026063
-0.0102783,-0.0263918
-0.00649659,-0.023761
-0.00764755,-0.0245831
-0.0145533,-0.0245831
-0.00896294,-0.0240899
-0.00781198,-0.0263918
-0.00863409,-0.0222812
-0.00846967,-0.0247476
-0.0122514,-0.0290226
-0.0119226,-0.0262274
-0.0130735,-0.0245831
-0.00994948,-0.0272139
-0.0134024,-0.0254053
-0.00616774,-0.0267207
-0.0115937,-0.0245831
-0.00666101,-0.0257341
-0.00814082,-0.0245831
-0.0134024,-0.0270495
-0.0119226,-0.026063
-0.00962063,-0.0244187
-0.00896294,-0.0234322
-0.0119226,-0.0254053
-0.0111004,-0.0242543
-0.0124158,-0.0235966
-0.0170197,-0.0268851
-0.0130735,-0.0262274
-0.00156389,-0.026063
-0.00435909,-0.0255697
-0.00222159,-0.0268851
-0.00468793,-0.0258985
-0.00567447,-0.0252408
-0.00501678,-0.023761
-0.00994948,-0.0211303
-0.0104427,-0.0258985
-0.0702928,-0.0267207
0.00484862,-0.0257341
0.0114255,-0.0288582
0.00961689,-0.0234322
-8.40827e-05,-0.0258985
-0.00403024,-0.0255697
-0.0102783,-0.0229389
-0.0178418,-0.0227745
-0.0148822,-0.0229389
-0.012087,-0.0235966
-0.00994948,-0.0262274
-0.0142245,-0.0216235
-0.0181706,-0.0181706
-0.0173485,-0.0242543
-0.0173485,-0.0242543
-0.012087,-0.0242543
-0.010936,-0.026063
-0.00962063,-0.0252408
-0.000412929,-0.028036
-0.00600332,-0.0268851
-0.0117581,-0.024912
-0.0140601,-0.020637
-0.0160331,-0.0252408
-0.0117581,-0.0240899
-0.012087,-0.026063
-0.00896294,-0.0270495
-0.00879852,-0.0240899
-0.0309957,-0.0219524
-0.0104427,-0.0234322
0.00698612,-0.0268851
0.00583516,-0.0245831
0.00435535,-0.0226101
-0.00139947,-0.0273783
0.0277035,-0.0240899
-0.00452351,-0.0278716
-0.0296803,-0.0250764
0.0193179,-0.0245831
-0.0168553,-0.028036
-0.0617428,-0.0265562
-0.0480957,-0.0257341
-0.0326399,-0.0252408
-0.0286937,-0.0224456
-0.0198149,-0.0255697
-0.0186639,-0.0254053
-0.000577353,-0.0263918
0.00994574,-0.0272139
0.00599958,-0.0283649
0.00254669,-0.0268851
0.018989,-0.0268851
0.0217842,-0.023761
-0.00945621,-0.0239255
-0.0456293,-0.024912
-0.0209658,-0.0270495
0.000738034,-0.0254053
-0.00879852,-0.024912
-0.0265562,-0.0258985
-0.0397101,-0.026063
0.0439814,-0.0252408
0.129975,-0.0221168
0.0832785,-0.0214591
-0.0916678,-0.0239255
-0.100547,-0.0231033
-0.0910101,-0.0229389
-0.0673332,-0.0216235
-0.063387,-0.0250764
-0.0605918,-0.0234322
-0.0359284,-0.0255697
0.00303996,-0.0219524
0.0309919,-0.0257341
0.0145496,-0.0255697
0.00682169,-0.0255697
0.00468419,-0.0296803
0.0089592,-0.0265562
0.0120832,-0.0255697
0.0161938,-0.024912
0.0089592,-0.0268851
0.0176736,-0.0242543
-0.00600332,-0.0268851
0.0270458,-0.0272139
0.0012313,-0.0255697
-0.0880505,-0.0257341
-0.00994948,-0.0270495
0.00846593,-0.0239255
-8.40827e-05,-0.0222812
-0.0155399,-0.0242543
-0.00715428,-0.0272139
-0.0402034,-0.0209658
0.07144,-0.0257341
0.0212909,-0.0319822
-0.0531928,-0.0255697
-0.026063,-0.0268851
-0.0117581,-0.0252408
-0.0150466,-0.0255697
-0.0198149,-0.0198149
-0.0326399,-0.0227745
-0.0360928,-0.0257341
-0.026063,-0.0270495
-0.0318178,-0.0282005
-0.0222812,-0.0235966
0.00287554,-0.0267207
0.0122477,-0.0262274
0.00451977,-0.0290226
0.0388842,-0.0250764
-0.00452351,-0.0252408
-0.0551659,-0.0224456
-0.0771986,-0.0222812
-0.0380659,-0.0226101
-0.00731871,-0.0239255
0.00287554,-0.0245831
0.00353323,-0.0211303
0.0125765,-0.0301735
0.010439,-0.0270495
0.00912362,-0.0227745
0.0370756,-0.0227745
0.00501304,-0.0212947
-0.0360928,-0.0201437
-0.0286937,-0.0245831
-0.0170197,-0.0293514
-0.0125803,-0.0272139
-0.00830525,-0.0267207
-0.0132379,-0.0369149
-0.00616774,-0.0278716
-0.00485236,-0.0263918
-0.00600332,-0.026063
-0.0155399,-0.0245831
-0.00863409,-0.0219524
-0.00814082,-0.0257341
-0.00879852,-0.0231033
-0.0125803,-0.0222812
-0.00945621,-0.021788
-0.0112649,-0.0219524
-0.0115937,-0.0242543
-0.0137312,-0.0242543
-0.0170197,-0.021788
-0.0102783,-0.0244187
-0.00912736,-0.0263918
-0.0107716,-0.0250764
-0.00452351,-0.0212947
-0.0102783,-0.024912
-0.0132379,-0.0263918
-0.0111004,-0.0293514
-0.00879852,-0.0275428
-0.00534563,-0.0267207
-0.00814082,-0.0263918
-0.00633217,-0.0273783
-0.00896294,-0.0268851
-0.0124158,-0.0255697
-0.00945621,-0.0262274
-0.0129091,-0.0263918
-0.0119226,-0.0235966
-0.0305024,-0.0211303
-0.0359284,-0.0224456
0.00386208,-0.026063
0.0252371,-0.0262274
0.0130698,-0.0258985
-0.00255043,-0.024912
-0.0107716,-0.0257341
-0.0170197,-0.0247476
-0.0171841,-0.0257341
-0.0196505,-0.024912
-0.0130735,-0.0244187
-0.00962063,-0.0242543
-0.0114293,-0.0265562
-0.00994948,-0.0245831
-0.0112649,-0.0272139
-0.0188283,-0.0286937
-0.0255697,-0.0272139
-0.0111004,-0.0252408
-0.00386582,-0.0239255
0.000244764,-0.0226101
0.0012313,-0.0222812
-0.00205716,-0.024912
-0.00600332,-0.0234322
-0.00435909,-0.0277072
-0.0030437,-0.0242543
-0.0079764,-0.028036
-0.0255697,-0.0270495
-0.0265562,-0.0258985
-0.042012,-0.0267207
8.03406e-05,-0.0250764
-0.0232678,-0.023761
-0.00616774,-0.0244187
-0.00337255,-0.0267207
-0.00353697,-0.0240899
-0.00666101,-0.0231033
-0.00633217,-0.0239255
-0.00107062,-0.0227745
-0.00781198,-0.0262274
-0.0079764,-0.0229389
-0.00994948,-0.0250764
-0.00962063,-0.0267207
-0.0117581,-0.0275428
-0.0112649,-0.0244187
-0.0342841,-0.0234322
-0.0783496,-0.0250764
0.00764381,-0.0283649
0.00336881,-0.0226101
0.0495717,-0.024912
0.0594371,-0.0226101
0.0786747,-0.0270495
-0.00501678,-0.0272139
-0.0696351,-0.0245831
-0.0783496,-0.0272139
-0.067662,-0.0265562
-0.0461226,-0.0257341
-0.0387236,-0.024912
-0.0272139,-0.0263918
0.00468419,-0.0254053
0.00517746,-0.024912
-0.00172832,-0.0252408
-0.00896294,-0.0224456
-0.00616774,-0.0214591
-0.00748313,-0.0255697
-0.00551005,-0.0258985
-0.0288582,-0.0273783
-0.00715428,-0.026063
0.00764381,-0.0244187
0.0155361,-0.0232678
0.01159,-0.024912
0.006164,-0.023761
0.00320438,-0.0265562
-0.00320812,-0.0244187
-0.00156389,-0.0268851
-0.0115937,-0.0229389
-0.0158687,-0.0226101
-0.0161976,-0.0262274
-0.0186639,-0.0257341
-0.0178418,-0.0263918
-0.0142245,-0.0285293
-0.0153754,-0.026063
-0.015211,-0.0286937
-0.015211,-0.0270495
-0.00994948,-0.0250764
-0.0124158,-0.0231033
-0.00912736,-0.0231033
-0.0127447,-0.0250764
-0.0079764,-0.023761
-0.00962063,-0.0244187
-0.0132379,-0.023761
-0.010936,-0.0235966
-0.00912736,-0.0245831
-0.0130735,-0.0250764
-0.00879852,-0.0219524
-0.00715428,-0.0257341
-0.0135668,-0.0275428
-0.00830525,-0.0250764
-0.00814082,-0.0255697
-0.0102783,-0.0232678
-0.0115937,-0.0245831
-0.0117581,-0.0267207
-0.0143889,-0.023761
-0.0104427,-0.0244187
-0.0101139,-0.0250764
-0.0115937,-0.0247476
-0.00846967,-0.0222812
-0.00912736,-0.0247476
-0.00962063,-0.024912
-0.0147178,-0.0242543
-0.00912736,-0.0244187
-0.0127447,-0.0219524
-0.00419466,-0.0245831
-0.00830525,-0.0265562
-0.0124158,-0.026063
-0.0114293,-0.0239255
-0.0106072,-0.0235966
-0.0079764,-0.0216235
-0.010936,-0.023761
-0.0106072,-0.0288582
-0.010936,-0.0265562
-0.0132379,-0.0240899
-0.010936,-0.0232678
-0.00764755,-0.026063
-0.0101139,-0.0265562
-0.00731871,-0.0229389
-0.00698986,-0.0244187
-0.00781198,-0.0254053
-0.00633217,-0.0262274
-0.00666101,-0.0275428
-0.0142245,-0.0250764
-0.0122514,-0.0285293
-0.00962063,-0.0267207
-0.00978506,-0.0295158
-0.0125803,-0.0275428
-0.0138956,-0.0239255
-0.0106072,-0.0255697
-0.0111004,-0.023761
-0.0101139,-0.0235966
-0.0106072,-0.024912
-0.0102783,-0.0232678
-0.00666101,-0.0227745
-0.0106072,-0.0231033
-0.0112649,-0.0239255
-0.0107716,-0.0208014
-0.00962063,-0.024912
-0.0132379,-0.0258985
-0.0107716,-0.0273783
-0.00846967,-0.0255697
-0.00994948,-0.0257341
-0.0101139,-0.0245831
-0.0104427,-0.0242543
-0.0107716,-0.0222812
-0.0107716,-0.0247476
-0.0114293,-0.021788
-0.00748313,-0.024912
-0.00978506,-0.0240899
-0.00649659,-0.0242543
-0.00600332,-0.0263918
-0.00994948,-0.023761
-0.0102783,-0.0245831
-0.00994948,-0.0239255
-0.010936,-0.0263918
-0.00896294,-0.0235966
-0.0129091,-0.0282005
-0.0122514,-0.0268851
-0.00929179,-0.0265562
-0.012087,-0.0254053
-0.0132379,-0.028036
-0.00846967,-0.0272139
-0.00978506,-0.0262274
-0.0101139,-0.0272139
-0.00912736,-0.0247476
-0.0107716,-0.0265562
-0.0107716,-0.0283649
-0.00994948,-0.0240899
-0.00978506,-0.0265562
-0.0111004,-0.0234322
-0.010936,-0.0242543
-0.0119226,-0.0245831
-0.00929179,-0.024912
-0.00551005,-0.0216235
-0.00666101,-0.0214591
-0.0101139,-0.0235966
-0.0112649,-0.0231033
-0.0134024,-0.0247476
-0.0135668,-0.0211303
-0.0119226,-0.0221168
-0.0130735,-0.0240899
-0.0132379,-0.0240899
-0.0125803,-0.0254053
-0.00830525,-0.0268851
-0.00600332,-0.0235966
-0.00781198,-0.028036
-0.0122514,-0.0282005
-0.00666101,-0.0252408
-0.0114293,-0.0275428
-0.00764755,-0.0285293
-0.0101139,-0.0283649
-0.00945621,-0.0267207
-0.00945621,-0.0214591
-0.0101139,-0.0239255
-0.0132379,-0.0235966
-0.00879852,-0.0224456
-0.00994948,-0.021788
-0.0115937,-0.0247476
-0.00814082,-0.0254053
-0.0117581,-0.021788
-0.00962063,-0.0239255
-0.00945621,-0.0267207
-0.0102783,-0.0296803
-0.00814082,-0.0242543
-0.0127447,-0.0242543
-0.0124158,-0.0240899
-0.012087,-0.023761
-0.00814082,-0.0250764
-0.00649659,-0.0229389
-0.0104427,-0.0254053
-0.0125803,-0.024912
-0.0111004,-0.0252408
-0.0130735,-0.0226101
-0.00830525,-0.0257341
-0.0112649,-0.0275428
-0.00846967,-0.0270495
-0.0124158,-0.0272139
-0.00962063,-0.0222812
-0.00978506,-0.0244187
